Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,Peer_Influence,Physical_Activity,Learning_Disabilities,Gender,Exam_Score,School_Type_Public,Parental_Education_Level_High School,Parental_Education_Level_Postgraduate,Distance_from_Home_Moderate,Distance_from_Home_Near,Scholarship_Score,Grant_Eligible,Grant_Percent,Grant_Amount
23,68,0.0,0.0,0,8,91,1.0,1,5,0.0,1.0,0.0,5,0,0,66,1.0,0.0,1.0,0.0,1.0,70.59344552701505,1,75,29250000
18,74,1.0,0.0,1,6,67,2.0,1,2,0.0,2.0,1.0,2,0,1,64,1.0,1.0,0.0,0.0,1.0,77.23649247121345,1,80,31200000
27,79,1.0,0.0,0,6,65,0.0,1,0,1.0,1.0,0.0,2,0,1,66,0.0,0.0,0.0,0.0,1.0,69.88485385296724,0,0,0
14,73,1.0,0.0,1,5,96,0.0,1,1,0.0,1.0,0.0,3,0,0,62,1.0,1.0,0.0,1.0,0.0,65.36758193091231,0,0,0
24,90,1.0,1.0,0,8,65,1.0,1,4,0.0,1.0,1.0,4,0,1,70,1.0,1.0,0.0,1.0,0.0,81.48804251550044,1,85,33150000
24,73,1.0,1.0,1,7,99,1.0,1,3,1.0,2.0,1.0,3,0,0,69,0.0,1.0,0.0,0.0,1.0,73.51638618246236,1,75,29250000
18,66,2.0,1.0,0,7,92,1.0,1,2,0.0,1.0,1.0,4,0,1,65,0.0,1.0,0.0,1.0,0.0,76.35075287865367,1,80,31200000
22,76,2.0,1.0,1,6,84,2.0,1,2,1.0,2.0,1.0,3,0,1,70,1.0,1.0,0.0,0.0,1.0,82.55093002657219,1,85,33150000
12,99,2.0,2.0,1,6,80,1.0,0,0,2.0,1.0,2.0,3,0,1,70,1.0,1.0,0.0,1.0,0.0,73.33923826395039,1,75,29250000
26,69,1.0,1.0,1,7,61,1.0,1,1,2.0,2.0,2.0,2,0,1,67,1.0,0.0,0.0,0.0,1.0,68.20194862710363,0,0,0
19,84,1.0,2.0,1,8,87,0.0,1,2,0.0,2.0,2.0,3,0,0,69,1.0,1.0,0.0,1.0,0.0,73.25066430469442,1,75,29250000
17,77,0.0,1.0,0,9,67,0.0,1,0,0.0,2.0,1.0,5,1,0,62,1.0,1.0,0.0,0.0,1.0,62.97608503100087,0,0,0
26,63,1.0,2.0,1,9,74,1.0,1,1,0.0,1.0,2.0,4,0,0,67,0.0,1.0,0.0,0.0,1.0,75.99645704162975,1,80,31200000
16,80,2.0,1.0,0,8,55,2.0,0,0,0.0,1.0,2.0,6,0,1,65,1.0,0.0,0.0,1.0,0.0,82.37378210806023,1,85,33150000
12,88,1.0,1.0,0,8,65,1.0,1,0,0.0,1.0,2.0,4,0,1,65,1.0,1.0,0.0,0.0,1.0,73.16209034543843,1,75,29250000
11,81,1.0,2.0,1,5,76,1.0,1,1,0.0,1.0,1.0,3,0,1,65,1.0,0.0,1.0,0.0,0.0,71.47918511957484,1,75,29250000
24,95,1.0,0.0,1,6,73,1.0,0,3,0.0,1.0,2.0,2,0,1,69,1.0,1.0,0.0,1.0,0.0,81.84233835252435,1,85,33150000
12,72,1.0,1.0,0,8,67,0.0,1,4,1.0,1.0,1.0,4,0,1,63,1.0,1.0,0.0,0.0,1.0,60.40744021257749,0,0,0
31,63,0.0,2.0,1,7,74,0.0,1,3,1.0,1.0,0.0,2,0,1,66,1.0,0.0,0.0,1.0,0.0,64.39326837909654,0,0,0
8,97,1.0,2.0,1,8,87,1.0,1,0,1.0,1.0,2.0,2,1,1,67,1.0,1.0,0.0,0.0,1.0,69.61913197519928,0,0,0
30,75,1.0,1.0,0,8,73,2.0,1,1,1.0,1.0,0.0,3,0,1,69,1.0,0.0,0.0,0.0,1.0,80.95659875996458,1,85,33150000
21,83,1.0,1.0,1,8,75,2.0,1,1,0.0,2.0,1.0,2,0,1,67,1.0,1.0,0.0,0.0,0.0,81.75376439326837,1,85,33150000
19,92,1.0,1.0,1,5,85,1.0,1,1,1.0,2.0,1.0,4,0,1,70,0.0,1.0,0.0,0.0,1.0,75.19929140832595,1,80,31200000
17,73,2.0,2.0,1,7,92,1.0,1,2,2.0,1.0,0.0,2,0,1,67,0.0,1.0,0.0,1.0,0.0,69.35341009743135,0,0,0
22,89,2.0,1.0,0,6,76,1.0,1,2,0.0,1.0,1.0,4,0,1,70,1.0,1.0,0.0,0.0,1.0,84.85385296722762,1,85,33150000
20,65,2.0,2.0,1,6,97,1.0,1,0,0.0,0.0,0.0,3,0,0,65,0.0,1.0,0.0,1.0,0.0,77.0593445527015,1,80,31200000
27,72,1.0,0.0,0,4,68,1.0,0,0,1.0,2.0,0.0,3,1,1,63,1.0,0.0,0.0,0.0,1.0,71.47918511957482,1,75,29250000
21,66,1.0,1.0,1,7,63,1.0,1,0,2.0,1.0,1.0,3,0,0,64,1.0,1.0,0.0,0.0,1.0,63.86182462356067,0,0,0
21,92,2.0,1.0,1,4,85,0.0,1,1,2.0,1.0,0.0,3,0,1,69,1.0,1.0,0.0,0.0,0.0,71.12488928255092,1,75,29250000
18,69,0.0,1.0,0,8,59,0.0,0,1,0.0,1.0,2.0,4,0,0,60,1.0,1.0,0.0,0.0,1.0,60.938883968113366,0,0,0
20,89,0.0,1.0,1,9,95,1.0,1,3,0.0,1.0,2.0,3,0,1,69,1.0,1.0,0.0,1.0,0.0,74.5792736935341,1,75,29250000
22,98,1.0,0.0,1,8,69,1.0,1,4,2.0,1.0,2.0,2,0,0,72,0.0,1.0,0.0,0.0,1.0,74.22497785651018,1,75,29250000
10,81,1.0,0.0,1,7,85,0.0,1,1,0.0,1.0,1.0,2,0,1,63,1.0,0.0,0.0,0.0,1.0,65.54472984942427,0,0,0
12,82,0.0,1.0,0,9,79,2.0,1,0,0.0,1.0,2.0,2,0,0,63,0.0,0.0,0.0,1.0,0.0,71.03631532329496,1,75,29250000
24,78,2.0,0.0,1,7,53,2.0,1,0,1.0,1.0,1.0,4,1,1,66,1.0,1.0,0.0,0.0,1.0,81.6651904340124,1,85,33150000
21,73,1.0,1.0,0,6,85,1.0,1,6,1.0,2.0,1.0,5,0,1,70,1.0,0.0,0.0,0.0,1.0,72.71922054915854,1,75,29250000
19,79,1.0,2.0,1,7,90,1.0,1,1,2.0,1.0,0.0,4,0,0,68,1.0,0.0,0.0,0.0,0.0,67.40478299379981,0,0,0
20,84,1.0,1.0,1,10,99,0.0,1,2,1.0,1.0,2.0,3,0,1,69,0.0,1.0,0.0,1.0,0.0,69.26483613817538,0,0,0
22,99,1.0,1.0,1,5,71,2.0,1,0,1.0,2.0,1.0,4,0,0,72,1.0,0.0,0.0,0.0,1.0,83.25952170062001,1,85,33150000
17,98,0.0,2.0,0,5,75,0.0,1,1,0.0,0.0,2.0,3,1,1,67,0.0,0.0,0.0,0.0,1.0,69.35341009743135,0,0,0
15,94,0.0,1.0,0,8,94,0.0,1,1,2.0,1.0,2.0,4,0,1,68,1.0,1.0,0.0,1.0,0.0,59.43312666076173,0,0,0
21,96,1.0,2.0,0,7,63,1.0,1,1,1.0,1.0,0.0,2,0,0,70,0.0,0.0,1.0,0.0,0.0,76.79362267493357,1,80,31200000
14,79,2.0,1.0,1,6,59,1.0,1,5,1.0,2.0,2.0,3,0,1,68,1.0,0.0,1.0,0.0,0.0,74.04782993799822,1,75,29250000
22,86,1.0,1.0,1,5,57,2.0,1,2,1.0,1.0,2.0,3,0,1,69,1.0,0.0,0.0,1.0,0.0,79.36226749335694,1,80,31200000
10,96,1.0,1.0,0,4,99,1.0,1,1,1.0,1.0,0.0,5,0,0,68,0.0,0.0,0.0,0.0,1.0,70.85916740478298,1,75,29250000
26,76,1.0,1.0,0,5,64,0.0,1,0,1.0,1.0,2.0,5,0,0,66,1.0,0.0,0.0,0.0,0.0,68.91054030115147,0,0,0
23,98,1.0,1.0,0,9,88,2.0,1,1,0.0,1.0,0.0,4,0,0,72,1.0,0.0,1.0,1.0,0.0,87.9539415411869,1,90,35100000
22,77,1.0,1.0,1,7,72,1.0,1,2,1.0,2.0,1.0,3,0,1,67,1.0,1.0,0.0,0.0,1.0,72.27635075287864,1,75,29250000
26,84,0.0,2.0,0,4,62,1.0,0,3,2.0,2.0,2.0,2,0,1,70,1.0,1.0,0.0,0.0,1.0,68.02480070859167,0,0,0
30,88,2.0,1.0,1,9,96,1.0,1,1,1.0,2.0,1.0,3,1,1,73,0.0,1.0,0.0,0.0,1.0,85.3852967227635,1,90,35100000
26,98,1.0,0.0,1,9,73,2.0,1,1,2.0,0.0,1.0,6,0,1,73,1.0,0.0,1.0,1.0,0.0,80.95659875996458,1,85,33150000
9,70,1.0,1.0,0,9,78,0.0,1,1,1.0,0.0,1.0,2,0,0,60,1.0,1.0,0.0,0.0,1.0,57.13020372010629,0,0,0
12,90,1.0,2.0,0,6,61,0.0,1,2,1.0,2.0,1.0,3,0,1,67,1.0,0.0,0.0,0.0,1.0,65.7218777679362,0,0,0
16,81,2.0,1.0,1,7,66,1.0,1,3,2.0,2.0,2.0,4,0,1,69,0.0,1.0,0.0,0.0,1.0,71.39061116031885,1,75,29250000
20,71,1.0,0.0,0,7,87,2.0,1,1,1.0,1.0,0.0,5,0,1,65,1.0,1.0,0.0,0.0,1.0,73.69353410097432,1,75,29250000
23,91,0.0,2.0,1,9,67,0.0,1,2,0.0,1.0,1.0,4,0,0,70,1.0,1.0,0.0,0.0,1.0,72.36492471213462,1,75,29250000
16,82,2.0,2.0,1,6,75,0.0,1,3,1.0,1.0,1.0,3,0,0,68,1.0,0.0,0.0,1.0,0.0,71.03631532329496,1,75,29250000
21,86,1.0,0.0,0,6,56,1.0,1,1,0.0,2.0,0.0,2,0,0,66,0.0,0.0,0.0,0.0,1.0,77.32506643046943,1,80,31200000
15,73,0.0,2.0,1,8,93,1.0,1,1,0.0,2.0,2.0,4,0,1,65,1.0,0.0,0.0,0.0,0.0,67.40478299379981,0,0,0
16,79,0.0,1.0,1,9,87,1.0,1,1,0.0,1.0,1.0,2,0,0,64,1.0,0.0,0.0,1.0,0.0,68.3790965456156,0,0,0
12,85,2.0,2.0,1,7,88,2.0,1,1,0.0,1.0,1.0,0,0,0,67,1.0,0.0,0.0,0.0,0.0,82.55093002657217,1,85,33150000
14,76,2.0,1.0,1,8,59,0.0,1,3,1.0,1.0,1.0,5,0,1,65,0.0,1.0,0.0,1.0,0.0,67.49335695305581,0,0,0
12,68,2.0,2.0,1,7,75,1.0,1,1,1.0,0.0,2.0,4,0,1,64,0.0,1.0,0.0,0.0,1.0,69.0876882196634,0,0,0
14,98,2.0,2.0,0,7,51,1.0,1,0,1.0,0.0,2.0,1,1,1,67,1.0,1.0,0.0,0.0,1.0,76.88219663418954,1,80,31200000
26,80,1.0,0.0,1,6,66,1.0,1,2,2.0,1.0,1.0,4,0,1,70,1.0,0.0,1.0,0.0,1.0,71.74490699734277,1,75,29250000
14,89,1.0,0.0,1,5,67,0.0,0,3,0.0,0.0,1.0,3,0,0,63,0.0,1.0,0.0,0.0,0.0,68.7333923826395,0,0,0
36,76,1.0,1.0,0,6,96,1.0,1,1,0.0,1.0,1.0,2,0,1,71,0.0,0.0,0.0,0.0,1.0,84.85385296722764,1,85,33150000
23,74,2.0,0.0,0,6,100,0.0,1,2,2.0,0.0,2.0,3,0,1,68,0.0,1.0,0.0,0.0,1.0,68.2905225863596,0,0,0
21,76,1.0,1.0,0,7,81,1.0,1,0,1.0,2.0,2.0,2,0,0,67,0.0,0.0,0.0,1.0,0.0,71.6563330380868,1,75,29250000
15,76,2.0,2.0,1,9,76,1.0,1,1,1.0,2.0,1.0,2,0,0,67,1.0,0.0,1.0,0.0,0.0,73.42781222320637,1,75,29250000
24,82,0.0,1.0,1,7,72,1.0,1,0,1.0,2.0,2.0,2,0,0,68,1.0,0.0,1.0,1.0,0.0,70.15057573073517,1,75,29250000
17,82,2.0,1.0,0,6,51,1.0,1,1,0.0,1.0,2.0,3,0,1,66,1.0,0.0,1.0,1.0,0.0,79.27369353410097,1,80,31200000
21,80,1.0,1.0,1,8,90,1.0,1,0,1.0,1.0,0.0,4,0,1,68,1.0,0.0,0.0,0.0,1.0,72.8963684676705,1,75,29250000
35,65,2.0,1.0,1,7,84,2.0,1,0,1.0,1.0,2.0,2,0,1,70,1.0,1.0,0.0,1.0,0.0,86.35961027457927,1,90,35100000
19,80,0.0,0.0,0,8,82,1.0,1,5,0.0,0.0,2.0,3,0,1,67,1.0,0.0,0.0,0.0,1.0,71.47918511957482,1,75,29250000
27,67,0.0,1.0,1,6,90,1.0,1,2,2.0,2.0,1.0,3,0,1,67,0.0,1.0,0.0,1.0,0.0,63.86182462356067,0,0,0
16,65,0.0,2.0,0,9,96,0.0,1,2,0.0,1.0,0.0,2,0,1,62,1.0,1.0,0.0,0.0,1.0,60.40744021257749,0,0,0
20,97,1.0,2.0,0,9,69,0.0,1,0,0.0,0.0,0.0,3,1,1,67,1.0,1.0,0.0,0.0,1.0,74.933569530558,1,75,29250000
31,84,1.0,2.0,0,7,71,0.0,1,4,0.0,1.0,0.0,4,0,1,70,1.0,1.0,0.0,0.0,0.0,79.09654561558901,1,80,31200000
16,86,2.0,2.0,0,8,99,1.0,1,4,0.0,2.0,1.0,4,0,1,72,0.0,0.0,0.0,0.0,1.0,82.72807794508414,1,85,33150000
31,76,1.0,1.0,1,9,83,1.0,1,2,2.0,1.0,0.0,3,0,0,70,0.0,1.0,0.0,1.0,0.0,73.25066430469442,1,75,29250000
24,96,0.0,2.0,0,6,93,1.0,1,2,0.0,1.0,1.0,2,0,0,94,1.0,1.0,0.0,1.0,0.0,90.87688219663418,1,95,37050000
17,86,1.0,1.0,0,7,61,1.0,0,2,2.0,1.0,2.0,3,0,1,66,1.0,1.0,0.0,1.0,0.0,66.69619131975199,0,0,0
24,91,0.0,0.0,1,7,66,2.0,1,2,0.0,2.0,1.0,3,0,1,69,1.0,1.0,0.0,0.0,1.0,81.13374667847651,1,85,33150000
26,75,2.0,1.0,0,5,70,0.0,1,0,2.0,0.0,1.0,2,0,1,68,0.0,0.0,1.0,0.0,1.0,69.79627989371124,0,0,0
24,98,2.0,0.0,0,8,66,2.0,1,2,0.0,1.0,2.0,1,0,1,71,1.0,1.0,0.0,1.0,0.0,92.29406554472985,1,95,37050000
11,93,2.0,1.0,0,9,94,1.0,1,4,0.0,2.0,1.0,4,0,1,69,1.0,1.0,0.0,1.0,0.0,80.15943312666076,1,85,33150000
16,94,1.0,1.0,0,7,76,0.0,1,2,1.0,1.0,1.0,3,1,0,67,1.0,1.0,0.0,0.0,1.0,68.20194862710363,0,0,0
19,67,0.0,1.0,1,8,98,1.0,1,2,0.0,1.0,0.0,2,0,0,64,0.0,0.0,1.0,0.0,1.0,67.58193091231178,0,0,0
20,71,1.0,1.0,1,9,66,1.0,1,1,1.0,0.0,0.0,5,1,0,63,0.0,0.0,0.0,0.0,1.0,68.20194862710363,0,0,0
24,71,1.0,2.0,1,6,52,1.0,1,2,1.0,1.0,1.0,3,0,0,66,0.0,0.0,0.0,0.0,0.0,71.56775907883083,1,75,29250000
21,71,2.0,1.0,1,8,57,0.0,0,2,2.0,1.0,2.0,1,0,0,66,1.0,0.0,1.0,0.0,1.0,65.81045172719222,0,0,0
12,94,0.0,2.0,1,6,61,1.0,1,3,2.0,2.0,1.0,4,0,1,69,1.0,0.0,0.0,0.0,1.0,63.06465899025686,0,0,0
22,61,0.0,0.0,1,6,82,0.0,1,4,1.0,1.0,2.0,4,0,0,64,1.0,1.0,0.0,1.0,0.0,58.990256864481836,0,0,0
24,63,2.0,1.0,0,8,59,0.0,1,1,0.0,1.0,1.0,3,1,1,62,1.0,1.0,0.0,0.0,1.0,72.4534986713906,1,75,29250000
23,71,1.0,1.0,1,7,69,2.0,1,3,0.0,1.0,2.0,5,1,0,66,1.0,1.0,0.0,0.0,0.0,79.98228520814881,1,80,31200000
26,68,1.0,2.0,1,8,90,1.0,1,4,0.0,2.0,1.0,3,0,1,70,0.0,1.0,0.0,0.0,1.0,78.47652790079715,1,80,31200000
25,69,2.0,1.0,1,7,56,1.0,1,2,0.0,1.0,1.0,4,0,1,67,0.0,1.0,0.0,0.0,1.0,81.04517271922055,1,85,33150000
23,92,0.0,1.0,0,8,54,1.0,1,0,2.0,0.0,2.0,1,0,0,68,1.0,0.0,1.0,0.0,1.0,67.0504871567759,0,0,0
20,83,2.0,0.0,0,9,77,2.0,1,0,0.0,1.0,2.0,3,1,1,67,1.0,1.0,0.0,0.0,1.0,85.73959255978741,1,90,35100000
10,60,1.0,1.0,0,9,85,1.0,1,0,1.0,2.0,2.0,4,0,1,62,1.0,0.0,1.0,0.0,1.0,61.29317980513728,0,0,0
23,77,0.0,1.0,1,8,96,1.0,1,1,2.0,1.0,1.0,1,1,1,67,0.0,0.0,0.0,0.0,1.0,63.86182462356067,0,0,0
21,76,1.0,2.0,1,8,83,1.0,1,0,0.0,1.0,2.0,5,0,1,68,1.0,1.0,0.0,0.0,1.0,76.61647475642161,1,80,31200000
22,65,0.0,1.0,0,7,97,0.0,1,2,1.0,2.0,1.0,4,0,0,64,0.0,1.0,0.0,1.0,0.0,59.69884853852967,0,0,0
12,87,1.0,0.0,1,7,62,1.0,0,2,1.0,1.0,1.0,4,0,0,64,1.0,1.0,0.0,0.0,1.0,68.02480070859167,0,0,0
14,88,1.0,1.0,0,8,67,1.0,1,2,2.0,0.0,1.0,3,0,1,66,1.0,0.0,1.0,0.0,0.0,65.72187776793622,0,0,0
26,89,1.0,0.0,1,7,92,1.0,1,2,0.0,2.0,2.0,2,0,1,72,1.0,0.0,1.0,1.0,0.0,83.25952170062001,1,85,33150000
20,89,1.0,2.0,1,8,91,1.0,1,2,1.0,1.0,2.0,3,0,0,72,1.0,1.0,0.0,0.0,1.0,76.17360496014172,1,80,31200000
24,60,1.0,2.0,1,9,83,2.0,1,2,1.0,0.0,2.0,3,1,1,66,1.0,1.0,0.0,0.0,1.0,74.04782993799822,1,75,29250000
20,98,0.0,1.0,0,7,75,2.0,1,4,1.0,1.0,2.0,1,0,1,72,0.0,0.0,0.0,0.0,1.0,77.76793622674933,1,80,31200000
20,93,2.0,1.0,1,4,51,0.0,1,1,1.0,1.0,2.0,3,0,1,69,1.0,1.0,0.0,0.0,1.0,75.28786536758193,1,80,31200000
26,96,2.0,2.0,1,10,64,0.0,1,2,1.0,1.0,1.0,3,1,0,72,0.0,1.0,0.0,0.0,1.0,80.07085916740479,1,85,33150000
17,61,0.0,0.0,1,6,58,1.0,1,1,1.0,2.0,1.0,4,0,1,60,1.0,1.0,0.0,0.0,1.0,59.07883082373782,0,0,0
21,97,1.0,1.0,1,7,53,1.0,1,0,2.0,1.0,1.0,2,0,1,69,1.0,1.0,0.0,1.0,0.0,72.01062887511071,1,75,29250000
17,92,1.0,2.0,0,8,89,1.0,1,0,0.0,0.0,2.0,3,1,1,68,1.0,1.0,0.0,0.0,1.0,77.67936226749336,1,80,31200000
17,93,0.0,1.0,1,9,57,2.0,1,3,0.0,2.0,1.0,2,0,1,69,0.0,0.0,0.0,0.0,1.0,78.38795394154118,1,80,31200000
18,64,1.0,0.0,1,10,68,0.0,1,1,0.0,1.0,2.0,5,0,1,62,1.0,1.0,0.0,0.0,1.0,65.54472984942427,0,0,0
21,90,1.0,1.0,1,6,99,0.0,1,2,0.0,2.0,2.0,2,0,1,71,1.0,1.0,0.0,1.0,0.0,76.26217891939768,1,80,31200000
17,98,1.0,2.0,1,9,70,0.0,1,1,2.0,1.0,0.0,2,0,1,70,0.0,1.0,0.0,0.0,1.0,66.51904340124003,0,0,0
28,87,0.0,0.0,1,7,57,1.0,1,2,1.0,2.0,0.0,4,0,1,68,0.0,1.0,0.0,1.0,0.0,72.80779450841453,1,75,29250000
15,83,2.0,1.0,1,10,84,1.0,1,1,2.0,2.0,0.0,2,0,1,68,1.0,0.0,0.0,0.0,1.0,70.77059344552701,1,75,29250000
19,98,1.0,2.0,0,9,90,0.0,0,1,2.0,1.0,2.0,2,0,0,70,0.0,0.0,0.0,0.0,0.0,67.40478299379981,0,0,0
17,78,1.0,2.0,0,7,64,1.0,1,0,0.0,1.0,1.0,3,0,0,65,0.0,1.0,0.0,0.0,1.0,73.60496014171832,1,75,29250000
29,84,2.0,1.0,1,6,90,1.0,1,0,1.0,2.0,2.0,3,0,1,73,1.0,0.0,1.0,0.0,0.0,84.23383525243577,1,85,33150000
21,79,2.0,1.0,0,4,64,0.0,1,0,0.0,2.0,0.0,4,0,1,66,1.0,0.0,0.0,1.0,0.0,76.08503100088573,1,80,31200000
26,97,1.0,1.0,0,8,85,0.0,0,2,2.0,0.0,1.0,3,0,1,71,1.0,1.0,0.0,0.0,1.0,70.85916740478298,1,75,29250000
11,63,2.0,1.0,1,9,56,2.0,1,2,1.0,1.0,1.0,3,0,0,62,1.0,1.0,0.0,0.0,1.0,71.12488928255092,1,75,29250000
22,80,1.0,1.0,1,8,71,2.0,1,2,0.0,1.0,2.0,3,0,0,68,0.0,1.0,0.0,0.0,1.0,82.19663418954826,1,85,33150000
25,87,1.0,2.0,0,4,76,0.0,1,1,0.0,2.0,2.0,4,0,1,70,1.0,0.0,0.0,0.0,0.0,76.97077059344552,1,80,31200000
20,92,1.0,0.0,0,5,86,0.0,1,0,1.0,1.0,1.0,2,0,0,68,1.0,0.0,1.0,1.0,0.0,70.15057573073517,1,75,29250000
26,83,2.0,0.0,1,8,83,1.0,1,2,0.0,2.0,1.0,2,0,0,71,1.0,0.0,0.0,0.0,1.0,86.09388839681134,1,90,35100000
17,96,1.0,1.0,1,10,93,1.0,1,2,1.0,0.0,0.0,4,0,0,70,1.0,1.0,0.0,0.0,1.0,75.022143489814,1,80,31200000
28,98,1.0,1.0,1,7,59,1.0,1,1,0.0,1.0,2.0,3,0,1,72,1.0,1.0,0.0,0.0,1.0,85.73959255978741,1,90,35100000
34,63,1.0,2.0,1,9,83,1.0,1,2,1.0,2.0,0.0,2,0,1,69,1.0,0.0,0.0,1.0,0.0,76.17360496014172,1,80,31200000
18,76,1.0,2.0,0,5,56,1.0,1,1,0.0,0.0,0.0,2,0,1,63,1.0,0.0,0.0,1.0,0.0,72.63064658990257,1,75,29250000
17,61,1.0,1.0,0,7,74,2.0,1,0,1.0,1.0,1.0,2,0,0,62,1.0,0.0,1.0,0.0,1.0,68.99911426040745,0,0,0
29,73,1.0,1.0,0,7,76,1.0,1,2,0.0,2.0,1.0,3,0,0,68,0.0,1.0,0.0,0.0,1.0,79.62798937112488,1,80,31200000
29,81,0.0,1.0,1,9,51,0.0,1,2,1.0,1.0,2.0,5,0,1,70,1.0,0.0,1.0,0.0,1.0,68.82196634189548,0,0,0
17,96,1.0,1.0,1,6,54,1.0,1,1,1.0,1.0,2.0,4,0,1,69,0.0,1.0,0.0,0.0,1.0,74.49069973427811,1,75,29250000
17,94,1.0,1.0,0,10,92,0.0,1,2,0.0,1.0,0.0,2,0,1,68,0.0,1.0,0.0,0.0,1.0,73.60496014171832,1,75,29250000
18,65,2.0,1.0,1,7,64,1.0,1,2,2.0,1.0,2.0,1,0,1,65,1.0,1.0,0.0,0.0,1.0,67.31620903454385,0,0,0
12,64,1.0,0.0,0,5,67,1.0,1,3,0.0,1.0,2.0,2,1,1,59,0.0,1.0,0.0,0.0,1.0,65.72187776793622,0,0,0
14,84,1.0,1.0,0,5,82,1.0,1,3,0.0,1.0,2.0,3,0,1,66,1.0,0.0,0.0,0.0,0.0,73.87068201948628,1,75,29250000
14,81,2.0,1.0,0,6,61,0.0,1,0,0.0,1.0,2.0,4,0,1,64,1.0,1.0,0.0,1.0,0.0,72.27635075287864,1,75,29250000
15,71,0.0,1.0,0,8,60,2.0,0,5,0.0,2.0,2.0,4,0,0,63,1.0,1.0,0.0,0.0,0.0,70.4162976085031,1,75,29250000
20,96,1.0,1.0,0,6,71,1.0,1,5,0.0,2.0,1.0,3,0,1,72,1.0,0.0,0.0,0.0,1.0,81.84233835252435,1,85,33150000
21,97,1.0,2.0,1,6,53,0.0,1,0,0.0,1.0,0.0,3,1,1,67,1.0,1.0,0.0,1.0,0.0,75.3764393268379,1,80,31200000
29,76,1.0,1.0,0,8,96,0.0,1,2,0.0,1.0,2.0,2,0,1,94,1.0,0.0,1.0,1.0,0.0,89.54827280779449,1,90,35100000
14,96,1.0,2.0,1,4,97,0.0,1,2,1.0,1.0,0.0,3,0,0,70,1.0,1.0,0.0,0.0,1.0,69.26483613817538,0,0,0
26,75,0.0,1.0,0,6,72,1.0,1,0,0.0,2.0,1.0,3,0,1,66,1.0,1.0,0.0,0.0,1.0,73.16209034543843,1,75,29250000
19,89,0.0,1.0,1,5,60,0.0,1,4,1.0,1.0,2.0,2,0,0,69,1.0,0.0,1.0,1.0,0.0,65.27900797165633,0,0,0
20,79,1.0,0.0,1,6,74,0.0,1,2,0.0,1.0,2.0,2,0,1,64,1.0,1.0,0.0,0.0,0.0,70.15057573073517,1,75,29250000
24,65,1.0,1.0,0,7,55,0.0,1,1,0.0,2.0,2.0,3,1,0,63,0.0,1.0,0.0,0.0,1.0,68.91054030115146,0,0,0
13,97,2.0,2.0,0,7,70,1.0,1,1,0.0,2.0,1.0,4,0,0,71,1.0,0.0,1.0,0.0,1.0,82.81665190434012,1,85,33150000
22,78,2.0,1.0,0,7,54,1.0,1,1,1.0,1.0,0.0,3,1,1,65,1.0,1.0,0.0,1.0,0.0,75.81930912311779,1,80,31200000
21,89,0.0,1.0,1,9,85,0.0,1,1,1.0,1.0,0.0,5,0,0,68,1.0,0.0,0.0,0.0,0.0,65.63330380868024,0,0,0
23,75,1.0,1.0,0,7,64,2.0,1,1,0.0,1.0,0.0,3,1,1,64,1.0,1.0,0.0,1.0,0.0,79.62798937112488,1,80,31200000
22,61,0.0,0.0,1,10,76,2.0,1,1,2.0,2.0,2.0,2,0,1,64,1.0,0.0,0.0,0.0,1.0,63.41895482728077,0,0,0
35,64,1.0,1.0,1,8,51,1.0,1,2,1.0,1.0,0.0,5,1,1,66,1.0,1.0,0.0,0.0,1.0,75.19929140832595,1,80,31200000
16,80,2.0,1.0,0,6,76,1.0,1,1,1.0,2.0,2.0,4,0,1,68,1.0,0.0,0.0,0.0,1.0,75.11071744906997,1,80,31200000
17,88,1.0,1.0,0,10,50,1.0,1,3,0.0,2.0,1.0,5,0,0,67,1.0,0.0,0.0,1.0,0.0,76.43932683790965,1,80,31200000
16,73,0.0,2.0,1,7,96,1.0,1,1,1.0,1.0,2.0,3,0,0,66,0.0,1.0,0.0,1.0,0.0,63.950398582816646,0,0,0
17,88,1.0,1.0,1,10,75,1.0,1,2,1.0,1.0,1.0,3,0,1,68,1.0,1.0,0.0,0.0,1.0,72.54207263064659,1,75,29250000
16,88,0.0,1.0,0,7,55,1.0,1,3,0.0,0.0,1.0,3,0,1,66,1.0,0.0,1.0,0.0,1.0,71.03631532329496,1,75,29250000
27,88,1.0,1.0,0,7,67,1.0,1,3,2.0,1.0,1.0,4,0,1,71,1.0,0.0,0.0,0.0,0.0,74.13640389725421,1,75,29250000
29,80,1.0,2.0,1,8,52,1.0,1,4,0.0,1.0,2.0,4,0,0,71,1.0,1.0,0.0,1.0,0.0,82.4623560673162,1,85,33150000
17,97,1.0,2.0,0,7,77,1.0,1,0,0.0,1.0,0.0,4,0,1,68,0.0,0.0,0.0,0.0,0.0,78.56510186005315,1,80,31200000
15,80,2.0,0.0,0,9,56,2.0,1,3,1.0,1.0,1.0,3,1,0,64,1.0,1.0,0.0,0.0,1.0,76.97077059344552,1,80,31200000
23,78,1.0,1.0,1,10,74,0.0,1,3,1.0,1.0,0.0,4,0,1,67,1.0,1.0,0.0,1.0,0.0,68.46767050487156,0,0,0
